Ubigeo,Departamento,Year,Variable,Value
120000,JUNIN,1832,gdp_sqkm,687.9963922
130000,LA LIBERTAD,1832,gdp_sqkm,1719.530933
140000,LAMBAYEQUE,1832,gdp_sqkm,1796.556746
150000,LIMA,1832,gdp_sqkm,3557.651363
160000,LORETO,1832,gdp_sqkm,92.92009979
170000,MADRE DE DIOS,1832,gdp_sqkm,401.7208527
180000,MOQUEGUA,1832,gdp_sqkm,1071.06448
190000,PASCO,1832,gdp_sqkm,893.5463183
200000,PIURA,1832,gdp_sqkm,697.0238084
210000,PUNO,1832,gdp_sqkm,1274.428323
220000,SAN MARTIN,1832,gdp_sqkm,503.4613408
230000,TACNA,1832,gdp_sqkm,843.1343398
240000,TUMBES,1832,gdp_sqkm,353.6467816
250000,UCAYALI,1832,gdp_sqkm,474.155662
10000,AMAZONAS,1833,gdp_sqkm,573.3453941
20000,ANCASH,1833,gdp_sqkm,2071.842746
30000,APURIMAC,1833,gdp_sqkm,2252.798291
40000,AREQUIPA,1833,gdp_sqkm,1152.406456
50000,AYACUCHO,1833,gdp_sqkm,1242.54818
60000,CAJAMARCA,1833,gdp_sqkm,1702.999358
80000,CUSCO,1833,gdp_sqkm,1551.99555
90000,HUANCAVELICA,1833,gdp_sqkm,1091.47743
100000,HUANUCO,1833,gdp_sqkm,574.4242683
110000,ICA,1833,gdp_sqkm,551.7821446
120000,JUNIN,1833,gdp_sqkm,718.8582572
130000,LA LIBERTAD,1833,gdp_sqkm,1816.920974
140000,LAMBAYEQUE,1833,gdp_sqkm,1843.062484
150000,LIMA,1833,gdp_sqkm,3785.474064
160000,LORETO,1833,gdp_sqkm,93.26441137
170000,MADRE DE DIOS,1833,gdp_sqkm,404.2882456
180000,MOQUEGUA,1833,gdp_sqkm,1132.524209
190000,PASCO,1833,gdp_sqkm,945.6074684
200000,PIURA,1833,gdp_sqkm,730.0402857
210000,PUNO,1833,gdp_sqkm,1343.076754
220000,SAN MARTIN,1833,gdp_sqkm,528.3572938
230000,TACNA,1833,gdp_sqkm,889.4152863
240000,TUMBES,1833,gdp_sqkm,366.9272786
250000,UCAYALI,1833,gdp_sqkm,474.497459
10000,AMAZONAS,1834,gdp_sqkm,583.7405289
20000,ANCASH,1834,gdp_sqkm,2151.299776
30000,APURIMAC,1834,gdp_sqkm,2288.451406
40000,AREQUIPA,1834,gdp_sqkm,1189.047671
50000,AYACUCHO,1834,gdp_sqkm,1274.13568
60000,CAJAMARCA,1834,gdp_sqkm,1742.738186
80000,CUSCO,1834,gdp_sqkm,1612.326307
90000,HUANCAVELICA,1834,gdp_sqkm,1127.037653
100000,HUANUCO,1834,gdp_sqkm,595.4931237
110000,ICA,1834,gdp_sqkm,563.6100708
120000,JUNIN,1834,gdp_sqkm,742.7716905
130000,LA LIBERTAD,1834,gdp_sqkm,1903.681655
140000,LAMBAYEQUE,1834,gdp_sqkm,1853.123483
150000,LIMA,1834,gdp_sqkm,3877.936712
160000,LORETO,1834,gdp_sqkm,93.53281174
170000,MADRE DE DIOS,1834,gdp_sqkm,405.6246967
180000,MOQUEGUA,1834,gdp_sqkm,1161.315581
190000,PASCO,1834,gdp_sqkm,999.8261795
200000,PIURA,1834,gdp_sqkm,747.8719696
210000,PUNO,1834,gdp_sqkm,1389.708129
220000,SAN MARTIN,1834,gdp_sqkm,538.7176003
230000,TACNA,1834,gdp_sqkm,926.2409856
240000,TUMBES,1834,gdp_sqkm,372.9249224
250000,UCAYALI,1834,gdp_sqkm,474.5853497
10000,AMAZONAS,1835,gdp_sqkm,618.7476743
20000,ANCASH,1835,gdp_sqkm,2258.300795
30000,APURIMAC,1835,gdp_sqkm,2337.982914
40000,AREQUIPA,1835,gdp_sqkm,1265.01386
50000,AYACUCHO,1835,gdp_sqkm,1340.140774
60000,CAJAMARCA,1835,gdp_sqkm,1807.028647
80000,CUSCO,1835,gdp_sqkm,1714.248195
90000,HUANCAVELICA,1835,gdp_sqkm,1178.005799
100000,HUANUCO,1835,gdp_sqkm,648.8135348
110000,ICA,1835,gdp_sqkm,560.6530893
120000,JUNIN,1835,gdp_sqkm,761.8121978
130000,LA LIBERTAD,1835,gdp_sqkm,1988.834204
140000,LAMBAYEQUE,1835,gdp_sqkm,1904.061689
150000,LIMA,1835,gdp_sqkm,4167.000536
160000,LORETO,1835,gdp_sqkm,93.92321228
170000,MADRE DE DIOS,1835,gdp_sqkm,408.2038128
180000,MOQUEGUA,1835,gdp_sqkm,1199.195621
190000,PASCO,1835,gdp_sqkm,1049.569949
200000,PIURA,1835,gdp_sqkm,782.7552013
210000,PUNO,1835,gdp_sqkm,1429.876193
220000,SAN MARTIN,1835,gdp_sqkm,572.6080944
230000,TACNA,1835,gdp_sqkm,984.340991
240000,TUMBES,1835,gdp_sqkm,388.9900396
250000,UCAYALI,1835,gdp_sqkm,474.9955062
10000,AMAZONAS,1836,gdp_sqkm,674.4941329
20000,ANCASH,1836,gdp_sqkm,2447.070422
30000,APURIMAC,1836,gdp_sqkm,2443.841559
40000,AREQUIPA,1836,gdp_sqkm,1382.767768
50000,AYACUCHO,1836,gdp_sqkm,1446.588824
60000,CAJAMARCA,1836,gdp_sqkm,1957.489936
80000,CUSCO,1836,gdp_sqkm,1861.428569
90000,HUANCAVELICA,1836,gdp_sqkm,1281.613919
100000,HUANUCO,1836,gdp_sqkm,732.1165479
110000,ICA,1836,gdp_sqkm,612.3298621
120000,JUNIN,1836,gdp_sqkm,808.6915512
130000,LA LIBERTAD,1836,gdp_sqkm,2222.01334
140000,LAMBAYEQUE,1836,gdp_sqkm,2095.92424
150000,LIMA,1836,gdp_sqkm,4656.242703
160000,LORETO,1836,gdp_sqkm,94.96156927
170000,MADRE DE DIOS,1836,gdp_sqkm,412.2717824
180000,MOQUEGUA,1836,gdp_sqkm,1266.37549
190000,PASCO,1836,gdp_sqkm,1159.885249
200000,PIURA,1836,gdp_sqkm,856.0880016
210000,PUNO,1836,gdp_sqkm,1500.077013
220000,SAN MARTIN,1836,gdp_sqkm,622.4390224
230000,TACNA,1836,gdp_sqkm,1113.541967
240000,TUMBES,1836,gdp_sqkm,415.5510335
250000,UCAYALI,1836,gdp_sqkm,475.6107409
10000,AMAZONAS,1837,gdp_sqkm,682.8764843
20000,ANCASH,1837,gdp_sqkm,2529.145384
30000,APURIMAC,1837,gdp_sqkm,2448.770781
40000,AREQUIPA,1837,gdp_sqkm,1407.158408
50000,AYACUCHO,1837,gdp_sqkm,1461.74352
60000,CAJAMARCA,1837,gdp_sqkm,1996.98865
80000,CUSCO,1837,gdp_sqkm,1903.20029
90000,HUANCAVELICA,1837,gdp_sqkm,1319.25263
100000,HUANUCO,1837,gdp_sqkm,750.2141545
110000,ICA,1837,gdp_sqkm,629.0860909
120000,JUNIN,1837,gdp_sqkm,830.5971586
130000,LA LIBERTAD,1837,gdp_sqkm,2388.90606
140000,LAMBAYEQUE,1837,gdp_sqkm,2183.307184
150000,LIMA,1837,gdp_sqkm,4714.765177
160000,LORETO,1837,gdp_sqkm,95.27876971
170000,MADRE DE DIOS,1837,gdp_sqkm,413.3503219
180000,MOQUEGUA,1837,gdp_sqkm,1285.696853
190000,PASCO,1837,gdp_sqkm,1223.373482
200000,PIURA,1837,gdp_sqkm,875.0898898
210000,PUNO,1837,gdp_sqkm,1535.289374
220000,SAN MARTIN,1837,gdp_sqkm,628.3313248
230000,TACNA,1837,gdp_sqkm,1153.415739
240000,TUMBES,1837,gdp_sqkm,417.4788476
250000,UCAYALI,1837,gdp_sqkm,475.6595691
10000,AMAZONAS,1838,gdp_sqkm,689.5772698
20000,ANCASH,1838,gdp_sqkm,2599.467501
30000,APURIMAC,1838,gdp_sqkm,2463.12774
40000,AREQUIPA,1838,gdp_sqkm,1426.071021
50000,AYACUCHO,1838,gdp_sqkm,1471.146736
60000,CAJAMARCA,1838,gdp_sqkm,2008.904296
80000,CUSCO,1838,gdp_sqkm,1948.167055
90000,HUANCAVELICA,1838,gdp_sqkm,1352.915102
100000,HUANUCO,1838,gdp_sqkm,757.3991745
110000,ICA,1838,gdp_sqkm,620.825317
120000,JUNIN,1838,gdp_sqkm,854.3075533
130000,LA LIBERTAD,1838,gdp_sqkm,2446.602698
140000,LAMBAYEQUE,1838,gdp_sqkm,2161.144843
150000,LIMA,1838,gdp_sqkm,4683.88706
160000,LORETO,1838,gdp_sqkm,95.31672531
170000,MADRE DE DIOS,1838,gdp_sqkm,414.2530125
180000,MOQUEGUA,1838,gdp_sqkm,1318.301652
190000,PASCO,1838,gdp_sqkm,1275.794225
200000,PIURA,1838,gdp_sqkm,878.7119506
210000,PUNO,1838,gdp_sqkm,1591.817229
220000,SAN MARTIN,1838,gdp_sqkm,626.6924062
230000,TACNA,1838,gdp_sqkm,1152.047217
240000,TUMBES,1838,gdp_sqkm,420.4776695
250000,UCAYALI,1838,gdp_sqkm,475.6302722
10000,AMAZONAS,1839,gdp_sqkm,741.349118
20000,ANCASH,1839,gdp_sqkm,2737.577354
30000,APURIMAC,1839,gdp_sqkm,2524.240529
40000,AREQUIPA,1839,gdp_sqkm,1528.748514
50000,AYACUCHO,1839,gdp_sqkm,1566.844993
60000,CAJAMARCA,1839,gdp_sqkm,2105.189916
80000,CUSCO,1839,gdp_sqkm,2071.023424
90000,HUANCAVELICA,1839,gdp_sqkm,1446.401888
100000,HUANUCO,1839,gdp_sqkm,840.432074
110000,ICA,1839,gdp_sqkm,633.8266486
120000,JUNIN,1839,gdp_sqkm,880.6574497
130000,LA LIBERTAD,1839,gdp_sqkm,2583.803811
140000,LAMBAYEQUE,1839,gdp_sqkm,2284.902169
150000,LIMA,1839,gdp_sqkm,5133.007706
160000,LORETO,1839,gdp_sqkm,96.23308213
170000,MADRE DE DIOS,1839,gdp_sqkm,417.6410333
180000,MOQUEGUA,1839,gdp_sqkm,1354.974107
190000,PASCO,1839,gdp_sqkm,1375.441584
200000,PIURA,1839,gdp_sqkm,934.909617
210000,PUNO,1839,gdp_sqkm,1624.0293
220000,SAN MARTIN,1839,gdp_sqkm,677.0891513
230000,TACNA,1839,gdp_sqkm,1277.20483
240000,TUMBES,1839,gdp_sqkm,446.3960587
250000,UCAYALI,1839,gdp_sqkm,476.2357413
10000,AMAZONAS,1840,gdp_sqkm,806.3951457
20000,ANCASH,1840,gdp_sqkm,2936.456657
30000,APURIMAC,1840,gdp_sqkm,2662.019479
40000,AREQUIPA,1840,gdp_sqkm,1660.363252
50000,AYACUCHO,1840,gdp_sqkm,1699.973525
60000,CAJAMARCA,1840,gdp_sqkm,2260.963722
80000,CUSCO,1840,gdp_sqkm,2243.958627
90000,HUANCAVELICA,1840,gdp_sqkm,1565.192009
100000,HUANUCO,1840,gdp_sqkm,932.1356179
110000,ICA,1840,gdp_sqkm,665.1331041
120000,JUNIN,1840,gdp_sqkm,925.8448149
130000,LA LIBERTAD,1840,gdp_sqkm,2773.602606
140000,LAMBAYEQUE,1840,gdp_sqkm,2455.235589
150000,LIMA,1840,gdp_sqkm,5663.630557
160000,LORETO,1840,gdp_sqkm,97.29583916
170000,MADRE DE DIOS,1840,gdp_sqkm,421.6972796
180000,MOQUEGUA,1840,gdp_sqkm,1419.293906
190000,PASCO,1840,gdp_sqkm,1497.503605
200000,PIURA,1840,gdp_sqkm,1024.959621
210000,PUNO,1840,gdp_sqkm,1701.484552
220000,SAN MARTIN,1840,gdp_sqkm,734.2757018
230000,TACNA,1840,gdp_sqkm,1411.133429
240000,TUMBES,1840,gdp_sqkm,486.4517511
250000,UCAYALI,1840,gdp_sqkm,476.8998042
10000,AMAZONAS,1841,gdp_sqkm,796.9936635
20000,ANCASH,1841,gdp_sqkm,2953.80742
30000,APURIMAC,1841,gdp_sqkm,2645.03041
40000,AREQUIPA,1841,gdp_sqkm,1641.545359
50000,AYACUCHO,1841,gdp_sqkm,1676.41984
60000,CAJAMARCA,1841,gdp_sqkm,2297.521043
80000,CUSCO,1841,gdp_sqkm,2244.73655
90000,HUANCAVELICA,1841,gdp_sqkm,1615.798679
100000,HUANUCO,1841,gdp_sqkm,915.2535222
110000,ICA,1841,gdp_sqkm,741.6391347
120000,JUNIN,1841,gdp_sqkm,967.1970067
130000,LA LIBERTAD,1841,gdp_sqkm,2748.186276
140000,LAMBAYEQUE,1841,gdp_sqkm,2401.201691
150000,LIMA,1841,gdp_sqkm,5494.902678
160000,LORETO,1841,gdp_sqkm,97.64286186
170000,MADRE DE DIOS,1841,gdp_sqkm,421.7558959
180000,MOQUEGUA,1841,gdp_sqkm,1432.704457
190000,PASCO,1841,gdp_sqkm,1611.215066
200000,PIURA,1841,gdp_sqkm,1040.339448
210000,PUNO,1841,gdp_sqkm,1754.967337
220000,SAN MARTIN,1841,gdp_sqkm,711.4674188
230000,TACNA,1841,gdp_sqkm,1439.872404
240000,TUMBES,1841,gdp_sqkm,483.4529292
250000,UCAYALI,1841,gdp_sqkm,476.5775384
10000,AMAZONAS,1842,gdp_sqkm,821.8604567
20000,ANCASH,1842,gdp_sqkm,2989.734363
30000,APURIMAC,1842,gdp_sqkm,2631.917721
40000,AREQUIPA,1842,gdp_sqkm,1691.905323
50000,AYACUCHO,1842,gdp_sqkm,1725.992131
60000,CAJAMARCA,1842,gdp_sqkm,2251.449214
80000,CUSCO,1842,gdp_sqkm,2301.010991
90000,HUANCAVELICA,1842,gdp_sqkm,1663.920201
100000,HUANUCO,1842,gdp_sqkm,967.250377
110000,ICA,1842,gdp_sqkm,794.0199507
120000,JUNIN,1842,gdp_sqkm,957.0450775
130000,LA LIBERTAD,1842,gdp_sqkm,2710.375564
140000,LAMBAYEQUE,1842,gdp_sqkm,2488.373566
150000,LIMA,1842,gdp_sqkm,5744.417328
160000,LORETO,1842,gdp_sqkm,97.88415108
170000,MADRE DE DIOS,1842,gdp_sqkm,423.0806237
180000,MOQUEGUA,1842,gdp_sqkm,1425.522503
190000,PASCO,1842,gdp_sqkm,1660.279603
200000,PIURA,1842,gdp_sqkm,1033.931187
210000,PUNO,1842,gdp_sqkm,1738.264229
220000,SAN MARTIN,1842,gdp_sqkm,743.5824178
230000,TACNA,1842,gdp_sqkm,1506.432367
240000,TUMBES,1842,gdp_sqkm,503.3736746
250000,UCAYALI,1842,gdp_sqkm,476.9486323
10000,AMAZONAS,1843,gdp_sqkm,838.574203
20000,ANCASH,1843,gdp_sqkm,3060.669188
30000,APURIMAC,1843,gdp_sqkm,2635.889813
40000,AREQUIPA,1843,gdp_sqkm,1722.216022
50000,AYACUCHO,1843,gdp_sqkm,1754.84083
60000,CAJAMARCA,1843,gdp_sqkm,2278.912226
80000,CUSCO,1843,gdp_sqkm,2336.767695
90000,HUANCAVELICA,1843,gdp_sqkm,1701.784834
100000,HUANUCO,1843,gdp_sqkm,1005.309374
110000,ICA,1843,gdp_sqkm,674.6611557
120000,JUNIN,1843,gdp_sqkm,951.2697577
130000,LA LIBERTAD,1843,gdp_sqkm,2814.629583
140000,LAMBAYEQUE,1843,gdp_sqkm,2502.655963
150000,LIMA,1843,gdp_sqkm,5865.497324
160000,LORETO,1843,gdp_sqkm,98.18779594
170000,MADRE DE DIOS,1843,gdp_sqkm,424.1239934
180000,MOQUEGUA,1843,gdp_sqkm,1416.370279
190000,PASCO,1843,gdp_sqkm,1699.75498
200000,PIURA,1843,gdp_sqkm,1065.22022
210000,PUNO,1843,gdp_sqkm,1724.053899
220000,SAN MARTIN,1843,gdp_sqkm,766.2541243
230000,TACNA,1843,gdp_sqkm,1548.234513
240000,TUMBES,1843,gdp_sqkm,520.5097997
250000,UCAYALI,1843,gdp_sqkm,477.1830075
10000,AMAZONAS,1844,gdp_sqkm,830.0135036
20000,ANCASH,1844,gdp_sqkm,3024.547293
30000,APURIMAC,1844,gdp_sqkm,2561.855761
40000,AREQUIPA,1844,gdp_sqkm,1704.661075
50000,AYACUCHO,1844,gdp_sqkm,1729.598218
60000,CAJAMARCA,1844,gdp_sqkm,2230.499288
80000,CUSCO,1844,gdp_sqkm,2299.010616
90000,HUANCAVELICA,1844,gdp_sqkm,1673.99635
100000,HUANUCO,1844,gdp_sqkm,1014.061052
110000,ICA,1844,gdp_sqkm,759.9911948
120000,JUNIN,1844,gdp_sqkm,904.0971264
130000,LA LIBERTAD,1844,gdp_sqkm,2807.530268
140000,LAMBAYEQUE,1844,gdp_sqkm,2724.138659
150000,LIMA,1844,gdp_sqkm,5941.104355
160000,LORETO,1844,gdp_sqkm,97.81908432
170000,MADRE DE DIOS,1844,gdp_sqkm,423.3033655
180000,MOQUEGUA,1844,gdp_sqkm,1364.761902
190000,PASCO,1844,gdp_sqkm,1654.406242
200000,PIURA,1844,gdp_sqkm,1063.632086
210000,PUNO,1844,gdp_sqkm,1650.345278
220000,SAN MARTIN,1844,gdp_sqkm,773.8633889
230000,TACNA,1844,gdp_sqkm,1517.380548
240000,TUMBES,1844,gdp_sqkm,525.0080326
250000,UCAYALI,1844,gdp_sqkm,477.2416013
10000,AMAZONAS,1845,gdp_sqkm,895.3652707
20000,ANCASH,1845,gdp_sqkm,3296.784399
30000,APURIMAC,1845,gdp_sqkm,2748.017663
40000,AREQUIPA,1845,gdp_sqkm,1840.71191
50000,AYACUCHO,1845,gdp_sqkm,1858.869606
60000,CAJAMARCA,1845,gdp_sqkm,2410.824726
80000,CUSCO,1845,gdp_sqkm,2476.668927
90000,HUANCAVELICA,1845,gdp_sqkm,1831.690349
100000,HUANUCO,1845,gdp_sqkm,1109.627219
110000,ICA,1845,gdp_sqkm,762.7134952
120000,JUNIN,1845,gdp_sqkm,963.3392736
130000,LA LIBERTAD,1845,gdp_sqkm,3008.664433
140000,LAMBAYEQUE,1845,gdp_sqkm,2961.873738
150000,LIMA,1845,gdp_sqkm,6422.247812
160000,LORETO,1845,gdp_sqkm,98.83846351
170000,MADRE DE DIOS,1845,gdp_sqkm,427.9809444
180000,MOQUEGUA,1845,gdp_sqkm,1465.499928
190000,PASCO,1845,gdp_sqkm,1802.598725
200000,PIURA,1845,gdp_sqkm,1163.573102
210000,PUNO,1845,gdp_sqkm,1767.296887
220000,SAN MARTIN,1845,gdp_sqkm,826.1722057
230000,TACNA,1845,gdp_sqkm,1630.594692
240000,TUMBES,1845,gdp_sqkm,579.6294313
250000,UCAYALI,1845,gdp_sqkm,477.9447267
10000,AMAZONAS,1846,gdp_sqkm,875.2883925
20000,ANCASH,1846,gdp_sqkm,3243.367441
30000,APURIMAC,1846,gdp_sqkm,2674.366463
40000,AREQUIPA,1846,gdp_sqkm,1805.207346
50000,AYACUCHO,1846,gdp_sqkm,1825.136712
60000,CAJAMARCA,1846,gdp_sqkm,2373.727149
80000,CUSCO,1846,gdp_sqkm,2413.82381
90000,HUANCAVELICA,1846,gdp_sqkm,1830.379997
100000,HUANUCO,1846,gdp_sqkm,1107.790447
110000,ICA,1846,gdp_sqkm,814.9535026
120000,JUNIN,1846,gdp_sqkm,936.6960993
130000,LA LIBERTAD,1846,gdp_sqkm,2961.675601
140000,LAMBAYEQUE,1846,gdp_sqkm,3083.801791
150000,LIMA,1846,gdp_sqkm,6374.628547
160000,LORETO,1846,gdp_sqkm,98.93606364
170000,MADRE DE DIOS,1846,gdp_sqkm,426.7031096
180000,MOQUEGUA,1846,gdp_sqkm,1404.485098
190000,PASCO,1846,gdp_sqkm,1825.572756
200000,PIURA,1846,gdp_sqkm,1165.105512
210000,PUNO,1846,gdp_sqkm,1696.170605
220000,SAN MARTIN,1846,gdp_sqkm,822.4065952
230000,TACNA,1846,gdp_sqkm,1654.730454
240000,TUMBES,1846,gdp_sqkm,585.4128735
250000,UCAYALI,1846,gdp_sqkm,477.8470704
10000,AMAZONAS,1847,gdp_sqkm,848.0011635
20000,ANCASH,1847,gdp_sqkm,3298.316168
30000,APURIMAC,1847,gdp_sqkm,2616.890771
40000,AREQUIPA,1847,gdp_sqkm,1744.854325
50000,AYACUCHO,1847,gdp_sqkm,1727.407177
60000,CAJAMARCA,1847,gdp_sqkm,2395.367402
80000,CUSCO,1847,gdp_sqkm,2330.683221
90000,HUANCAVELICA,1847,gdp_sqkm,1884.375507
100000,HUANUCO,1847,gdp_sqkm,1068.867088
110000,ICA,1847,gdp_sqkm,1101.592968
120000,JUNIN,1847,gdp_sqkm,967.5805241
130000,LA LIBERTAD,1847,gdp_sqkm,3080.991149
140000,LAMBAYEQUE,1847,gdp_sqkm,3503.338422
150000,LIMA,1847,gdp_sqkm,6150.869509
160000,LORETO,1847,gdp_sqkm,98.87099689
170000,MADRE DE DIOS,1847,gdp_sqkm,426.6210468
180000,MOQUEGUA,1847,gdp_sqkm,1422.026862
190000,PASCO,1847,gdp_sqkm,1914.592128
200000,PIURA,1847,gdp_sqkm,1162.291449
210000,PUNO,1847,gdp_sqkm,1728.696139
220000,SAN MARTIN,1847,gdp_sqkm,776.8290511
230000,TACNA,1847,gdp_sqkm,1615.416532
240000,TUMBES,1847,gdp_sqkm,571.4897719
250000,UCAYALI,1847,gdp_sqkm,477.4759764
10000,AMAZONAS,1848,gdp_sqkm,918.1173674
20000,ANCASH,1848,gdp_sqkm,3570.19122
30000,APURIMAC,1848,gdp_sqkm,2827.507359
40000,AREQUIPA,1848,gdp_sqkm,1912.194641
50000,AYACUCHO,1848,gdp_sqkm,1901.024311
60000,CAJAMARCA,1848,gdp_sqkm,2572.481319
80000,CUSCO,1848,gdp_sqkm,2513.175772
90000,HUANCAVELICA,1848,gdp_sqkm,2051.69381
100000,HUANUCO,1848,gdp_sqkm,1208.191647
110000,ICA,1848,gdp_sqkm,1151.016803
120000,JUNIN,1848,gdp_sqkm,997.1790378
130000,LA LIBERTAD,1848,gdp_sqkm,3267.965907
140000,LAMBAYEQUE,1848,gdp_sqkm,3936.313171
150000,LIMA,1848,gdp_sqkm,6904.764903
160000,LORETO,1848,gdp_sqkm,100.3322878
170000,MADRE DE DIOS,1848,gdp_sqkm,431.2165628
180000,MOQUEGUA,1848,gdp_sqkm,1487.999146
190000,PASCO,1848,gdp_sqkm,2058.069941
200000,PIURA,1848,gdp_sqkm,1277.807327
210000,PUNO,1848,gdp_sqkm,1782.253558
220000,SAN MARTIN,1848,gdp_sqkm,861.6040636
230000,TACNA,1848,gdp_sqkm,1812.297171
240000,TUMBES,1848,gdp_sqkm,651.3869551
250000,UCAYALI,1848,gdp_sqkm,478.5501958
10000,AMAZONAS,1849,gdp_sqkm,945.0479006
20000,ANCASH,1849,gdp_sqkm,3723.145306
30000,APURIMAC,1849,gdp_sqkm,2935.328121
40000,AREQUIPA,1849,gdp_sqkm,1983.330063
50000,AYACUCHO,1849,gdp_sqkm,1974.812164
60000,CAJAMARCA,1849,gdp_sqkm,2685.004632
80000,CUSCO,1849,gdp_sqkm,2585.911632
90000,HUANCAVELICA,1849,gdp_sqkm,2219.960988
100000,HUANUCO,1849,gdp_sqkm,1270.749941
110000,ICA,1849,gdp_sqkm,1421.463274
120000,JUNIN,1849,gdp_sqkm,1052.87929
130000,LA LIBERTAD,1849,gdp_sqkm,3286.126032
140000,LAMBAYEQUE,1849,gdp_sqkm,4319.827204
150000,LIMA,1849,gdp_sqkm,7237.870824
160000,LORETO,1849,gdp_sqkm,101.6417563
170000,MADRE DE DIOS,1849,gdp_sqkm,433.6315534
180000,MOQUEGUA,1849,gdp_sqkm,1527.785899
190000,PASCO,1849,gdp_sqkm,2280.059004
200000,PIURA,1849,gdp_sqkm,1346.793654
210000,PUNO,1849,gdp_sqkm,1839.885997
220000,SAN MARTIN,1849,gdp_sqkm,886.6951261
230000,TACNA,1849,gdp_sqkm,1998.540657
240000,TUMBES,1849,gdp_sqkm,701.2959195
250000,UCAYALI,1849,gdp_sqkm,478.9115241
10000,AMAZONAS,1850,gdp_sqkm,944.3854655
20000,ANCASH,1850,gdp_sqkm,3753.557881
30000,APURIMAC,1850,gdp_sqkm,2969.354114
40000,AREQUIPA,1850,gdp_sqkm,1979.746454
50000,AYACUCHO,1850,gdp_sqkm,1975.451217
60000,CAJAMARCA,1850,gdp_sqkm,2669.127109
80000,CUSCO,1850,gdp_sqkm,2584.578048
90000,HUANCAVELICA,1850,gdp_sqkm,2182.322277
100000,HUANUCO,1850,gdp_sqkm,1279.71771
110000,ICA,1850,gdp_sqkm,1325.478714
120000,JUNIN,1850,gdp_sqkm,993.2987448
130000,LA LIBERTAD,1850,gdp_sqkm,3182.617245
140000,LAMBAYEQUE,1850,gdp_sqkm,4472.078968
150000,LIMA,1850,gdp_sqkm,7264.313252
160000,LORETO,1850,gdp_sqkm,100.6305104
170000,MADRE DE DIOS,1850,gdp_sqkm,432.7054162
180000,MOQUEGUA,1850,gdp_sqkm,1504.523995
190000,PASCO,1850,gdp_sqkm,2153.92159
200000,PIURA,1850,gdp_sqkm,1378.333445
210000,PUNO,1850,gdp_sqkm,1800.270226
220000,SAN MARTIN,1850,gdp_sqkm,901.7380569
230000,TACNA,1850,gdp_sqkm,1854.099316
240000,TUMBES,1850,gdp_sqkm,740.280604
250000,UCAYALI,1850,gdp_sqkm,479.0873055
10000,AMAZONAS,1851,gdp_sqkm,1056.031252
20000,ANCASH,1851,gdp_sqkm,4264.862336
30000,APURIMAC,1851,gdp_sqkm,3384.748794
40000,AREQUIPA,1851,gdp_sqkm,2271.250128
50000,AYACUCHO,1851,gdp_sqkm,2272.930608
60000,CAJAMARCA,1851,gdp_sqkm,3026.206294
80000,CUSCO,1851,gdp_sqkm,2894.483378
90000,HUANCAVELICA,1851,gdp_sqkm,2496.219185
100000,HUANUCO,1851,gdp_sqkm,1507.07227
110000,ICA,1851,gdp_sqkm,1724.905905
120000,JUNIN,1851,gdp_sqkm,1074.717218
130000,LA LIBERTAD,1851,gdp_sqkm,3607.24253
140000,LAMBAYEQUE,1851,gdp_sqkm,5652.030141
150000,LIMA,1851,gdp_sqkm,8649.049446
160000,LORETO,1851,gdp_sqkm,103.4690477
170000,MADRE DE DIOS,1851,gdp_sqkm,440.2082996
180000,MOQUEGUA,1851,gdp_sqkm,1643.396289
190000,PASCO,1851,gdp_sqkm,2454.022356
200000,PIURA,1851,gdp_sqkm,1593.623167
210000,PUNO,1851,gdp_sqkm,1934.432455
220000,SAN MARTIN,1851,gdp_sqkm,1036.246443
230000,TACNA,1851,gdp_sqkm,2237.53447
240000,TUMBES,1851,gdp_sqkm,887.2228767
250000,UCAYALI,1851,gdp_sqkm,480.7962908
10000,AMAZONAS,1852,gdp_sqkm,1006.83271
20000,ANCASH,1852,gdp_sqkm,4211.250425
30000,APURIMAC,1852,gdp_sqkm,3316.601095
40000,AREQUIPA,1852,gdp_sqkm,2151.333426
50000,AYACUCHO,1852,gdp_sqkm,2163.127528
60000,CAJAMARCA,1852,gdp_sqkm,2972.901038
80000,CUSCO,1852,gdp_sqkm,2755.901838
90000,HUANCAVELICA,1852,gdp_sqkm,2471.81954
100000,HUANUCO,1852,gdp_sqkm,1442.731226
110000,ICA,1852,gdp_sqkm,1318.391346
120000,JUNIN,1852,gdp_sqkm,1041.689608
130000,LA LIBERTAD,1852,gdp_sqkm,3364.532271
140000,LAMBAYEQUE,1852,gdp_sqkm,5174.0975
150000,LIMA,1852,gdp_sqkm,7996.001584
160000,LORETO,1852,gdp_sqkm,102.5608242
170000,MADRE DE DIOS,1852,gdp_sqkm,436.8437253
180000,MOQUEGUA,1852,gdp_sqkm,1582.953474
190000,PASCO,1852,gdp_sqkm,2422.857585
200000,PIURA,1852,gdp_sqkm,1586.936285
210000,PUNO,1852,gdp_sqkm,1876.352211
220000,SAN MARTIN,1852,gdp_sqkm,993.3028749
230000,TACNA,1852,gdp_sqkm,2119.281675
240000,TUMBES,1852,gdp_sqkm,887.8654814
250000,UCAYALI,1852,gdp_sqkm,480.3177749
10000,AMAZONAS,1853,gdp_sqkm,1059.852993
20000,ANCASH,1853,gdp_sqkm,4536.960191
